--- Terminal on com7 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H

17:20:23 49966,23302,23331,23302,0,1,0,1,0,1,-5,0,0,31818,31435,52080,
17:20:24 49966,23332,23348,23332,3,1,1,1,1,0,-4,0,0,31914,31531,52354,
17:20:25 49966,23340,23350,23325,1,1,1,1,1,1,-3,0,0,31914,31435,52261,-web 18ms 
17:20:26 49972,23363,23367,23356,0,0,1,0,1,1,-5,0,0,31914,31435,52333,
17:20:27 49964,23352,23362,23342,0,1,1,1,1,0,-4,0,0,32106,31531,52585,
17:20:28 49976,23368,23376,23353,1,0,1,1,1,0,-1,0,0,31914,31531,52449,
17:20:29 49988,23376,23386,23374,0,1,1,2,1,1,-5,0,0,32010,31531,52594,
17:20:30 49978,23353,23366,23339,1,2,0,0,1,1,-5,0,0,31914,31531,52409,-web 16ms 
17:20:31 49992,23329,23332,23321,2,0,1,1,0,0,-4,0,0,31914,31531,52347,
17:20:32 49994,23335,23356,23335,1,0,1,0,0,1,-2,0,0,31914,31531,52394,
17:20:33 49988,23299,23325,23295,0,0,0,0,0,0,0,0,0,31818,31435,52088,
17:20:34 49992,23303,23304,23294,0,1,1,1,1,1,-5,0,0,31818,31435,52074,
17:20:35 50004,23323,23323,23300,0,0,2,0,0,1,-2,0,0,31914,31531,52324,-web 15ms 
17:20:36 49986,23315,23325,23311,0,2,0,2,0,0,-1,0,0,31914,31531,52313,
17:20:37 49998,23300,23321,23300,1,1,0,2,1,0,-1,0,0,31818,31435,52104,
17:20:38 49998,23341,23346,23330,1,0,0,1,1,1,-3,0,0,31914,31435,52293,
17:20:39 49989,23290,23319,23290,1,0,0,0,1,0,-4,0,0,31818,31531,52163,
17:20:40 49984,23307,23307,23297,1,1,1,0,0,1,-2,0,0,31914,31435,52174,-web 17ms 
17:20:41 49974,23288,23307,23288,1,1,0,1,2,0,-1,0,0,31818,31435,52042,
17:20:42 49956,23286,23286,23270,1,0,0,1,1,1,-4,0,0,31818,31339,51883,
17:20:43 49956,23311,23312,23295,1,0,1,1,0,1,-4,0,0,31818,31435,52055,
17:20:44 49958,23251,23251,23222,1,0,1,0,0,0,-2,0,0,31723,31339,51672,
17:20:45 49954,23203,23228,23198,1,1,1,0,2,1,-4,0,0,31818,31339,51670,-web 16ms 
17:20:46 49964,23233,23233,23214,2,0,0,1,0,1,-4,0,0,31818,31339,51729,
17:20:47 49966,23221,23224,23205,0,0,1,0,0,1,-2,0,0,31723,31339,51606,
17:20:48 49978,23200,23206,23193,0,0,1,2,0,0,-2,0,0,31723,31339,51568,
17:20:49 49986,23178,23194,23176,1,0,1,1,0,1,-4,0,0,31723,31243,51428,
17:20:50 49992,23152,23170,23152,0,0,1,1,1,1,-3,0,0,31723,31243,51361,-web 15ms 
17:20:51 50000,23161,23170,23153,2,0,0,0,0,0,-2,0,0,31723,31243,51378,
17:20:52 50002,23144,23161,23136,0,2,0,1,1,1,-3,0,0,31723,31243,51339,
17:20:53 50002,23139,23149,23135,0,0,1,1,0,1,-4,0,0,31627,31339,51318,
17:20:54 50008,23133,23145,23123,0,0,0,1,0,1,-2,0,0,31627,31243,51207,
17:20:55 50004,23151,23151,23128,0,0,0,1,1,1,-5,0,0,31723,31243,51326,-web 15ms 
17:20:56 50008,23165,23165,23149,2,1,0,0,0,0,-3,0,0,31627,31243,51285,
17:20:57 50008,23158,23165,23153,1,0,1,0,0,0,-2,0,0,31627,31339,51378,
17:20:58 50010,23135,23158,23135,1,2,2,1,1,0,-3,0,0,31723,31243,51336,
17:20:59 50010,23130,23135,23115,1,0,0,0,0,1,-2,0,0,31627,31243,51188,
17:21:00 50016,23149,23149,23120,0,1,1,0,1,0,-3,0,0,31627,31243,51232,-web 17ms 
17:21:01 50016,23136,23158,23136,1,1,1,0,0,1,-5,0,0,31723,31243,51339,
17:21:02 50016,23108,23152,23108,1,2,0,0,0,1,-4,0,0,31627,31243,51182,
17:21:03 50012,23122,23129,23119,2,0,0,0,0,0,-5,0,0,31627,31243,51177,
17:21:04 50016,23148,23157,23146,1,1,1,1,1,0,-3,0,0,31627,31339,51363,
17:21:05 50002,23134,23147,23125,1,1,0,0,2,1,-5,0,0,31627,31243,51206,-web 16ms 
17:21:06 49992,23121,23122,23102,0,0,1,1,2,0,-3,0,0,31627,31243,51136,
17:21:07 49989,23150,23159,23135,0,1,0,0,2,1,-4,0,0,31627,31243,51231,
17:21:08 49978,23164,23171,23156,1,0,1,1,1,0,-6,0,0,31723,31243,51361,
17:21:09 49970,23142,23152,23130,1,0,1,1,1,0,-4,0,0,31627,31243,51192,
17:21:10 49970,23178,23178,23153,2,0,1,0,0,0,-5,0,0,31627,31243,51275,-web 16ms 
17:21:11 49968,23170,23178,23143,0,0,0,1,1,0,-5,0,0,31627,31243,51254,
17:21:12 49972,23159,23173,23155,0,0,2,0,1,1,-4,0,0,31723,31339,51449,
17:21:13 49978,23158,23168,23154,0,1,0,1,1,0,0,0,0,31723,31243,51355,
17:21:14 49976,23160,23171,23155,0,0,1,1,0,1,-3,0,0,31627,31243,51260,
17:21:15 49994,23168,23168,23136,0,1,0,1,1,1,-4,0,0,31627,31243,51264,-web 15ms 
17:21:16 49989,23173,23197,23165,0,0,3,1,0,0,-2,0,0,31723,31339,51516,
17:21:17 49992,23131,23153,23125,0,0,0,2,0,0,-2,0,0,31627,31243,51199,
17:21:18 50000,23145,23157,23142,0,1,1,0,1,0,-3,0,0,31627,31243,51242,
17:21:19 49998,23132,23145,23131,0,1,1,1,1,0,-2,0,0,31723,31243,51302,
17:21:20 50000,23140,23147,23139,0,1,1,0,1,0,-2,0,0,31723,31243,51321,-web 17ms 
17:21:21 50000,23123,23137,23118,0,1,1,0,0,1,-3,0,0,31627,31243,51176,
17:21:22 50000,23132,23141,23126,0,0,1,0,0,0,-2,0,0,31627,31243,51196,
17:21:23 50004,23137,23148,23137,1,1,0,0,1,0,-1,0,0,31627,31243,51226,
17:21:24 50000,23148,23161,23148,1,1,0,0,1,1,-3,0,0,31723,31243,51352,
17:21:25 49992,23117,23142,23117,1,0,1,1,0,0,-1,0,0,31627,31243,51168,-web 15ms 
17:21:26 49994,23158,23161,23144,2,0,0,0,0,2,-4,0,0,31627,31243,51255,
17:21:27 49996,23158,23163,23149,2,1,0,0,1,0,-1,0,0,31723,31243,51363,
17:21:28 49996,23166,23179,23163,0,0,0,0,1,0,-3,0,0,31723,31339,51492,
17:21:29 49994,23171,23171,23156,0,1,1,0,1,0,-4,0,0,31627,31243,51289,
17:21:30 49988,23160,23172,23160,0,1,1,0,1,0,-4,0,0,31627,31243,51277,-web 16ms 
17:21:31 49998,23163,23165,23151,1,0,1,0,0,0,-2,0,0,31627,31243,51275,
17:21:32 49998,23196,23196,23184,1,0,0,1,1,0,-1,0,0,31723,31339,51566,
17:21:33 50000,23181,23193,23177,1,1,0,0,1,0,-3,0,0,31723,31339,51541,
17:21:34 50006,23177,23178,23168,2,0,0,0,1,0,-2,0,0,31723,31243,51424,
17:21:35 50014,23164,23175,23162,0,1,0,0,1,1,-2,0,0,31723,31339,51506,-web 15ms 
17:21:36 50014,23167,23185,23167,0,1,0,1,0,2,-4,0,0,31723,31339,51523,
17:21:37 50022,23180,23180,23156,2,1,1,0,1,0,-4,0,0,31723,31243,51433,
17:21:38 50030,23163,23188,23163,0,2,0,1,0,0,-1,0,0,31723,31339,51536,
17:21:39 50042,23198,23198,23175,1,2,1,0,0,1,-2,0,0,31723,31339,51606,
17:21:40 50040,23186,23200,23186,2,0,0,1,1,1,-3,0,0,31723,31339,51604,-web 15ms 
17:21:41 50042,23149,23153,23142,2,1,0,0,1,0,-4,0,0,31627,31243,51284,
17:21:42 50036,23137,23143,23127,2,0,0,1,0,0,-3,0,0,31723,31243,51337,
17:21:43 50028,23126,23136,23111,1,2,0,2,1,1,-4,0,0,31627,31243,51202,
17:21:44 50018,23146,23156,23146,1,2,0,0,2,0,-3,0,0,31627,31339,51362,
17:21:45 50008,23118,23130,23118,0,0,2,0,1,1,-2,0,0,31627,31243,51174,-web 17ms 
17:21:46 50004,23144,23147,23125,3,2,1,2,1,0,-4,0,0,31627,31243,51223,
17:21:47 49992,22933,23158,22884,1,2,0,0,0,0,0,0,0,31627,30956,50481,
17:21:48 49989,23140,23140,23120,1,1,0,0,1,1,-4,0,0,31627,31243,51187,
17:21:49 49986,23308,23321,23305,0,1,1,1,0,1,-5,0,0,31818,31435,52100,
17:21:50 49982,23315,23340,23315,1,0,1,1,1,1,0,0,0,31914,31531,52330,-web 17ms 
17:21:51 49988,23328,23335,23314,0,1,0,0,1,1,-3,0,0,31914,31531,52338,
17:21:52 49994,23341,23350,23340,2,0,2,1,1,0,-4,0,0,31914,31435,52304,-web 2ms 
17:21:53 49992,23303,23317,23303,0,0,0,1,0,0,-5,0,0,31818,31435,52092,
17:21:54 50006,23320,23334,23309,0,1,0,2,1,0,-2,0,0,31914,31531,52344,
17:21:55 50018,23321,23341,23321,0,2,1,0,0,1,-1,0,0,31914,31435,52281,-web 17ms 
17:21:56 50026,23280,23311,23280,1,0,1,0,1,2,0,0,0,31914,31531,52275,
17:21:57 50030,23276,23294,23276,1,1,0,0,1,0,-2,0,0,31914,31435,52154,
17:21:58 50034,23277,23277,23267,0,0,1,0,1,0,-2,0,0,31818,31435,52036,
17:21:59 50040,23283,23292,23271,2,0,0,0,1,1,-2,0,0,31818,31435,52069,
17:22:00 50038,23252,23276,23252,2,0,1,0,1,0,-2,0,0,31818,31435,52001,-web 15ms 
17:22:01 50036,23270,23274,23236,0,1,2,0,0,0,-2,0,0,31818,31435,51998,
17:22:02 50038,23303,23306,23288,0,2,1,1,1,0,-3,0,0,31818,31435,52118,
17:22:03 50032,23300,23300,23279,0,0,1,0,1,1,-3,0,0,31914,31435,52188,
17:22:05 50030,23307,23310,23295,1,2,0,1,1,2,-3,0,0,31914,31435,52223,
17:22:06 50024,23299,23308,23297,0,0,2,1,0,2,-4,0,0,31818,31435,52110,-web 15ms 
17:22:07 50022,23302,23304,23289,1,1,1,0,1,0,-3,0,0,31818,31435,52099,
17:22:08 50018,23298,23302,23286,1,1,1,0,0,1,-2,0,0,31818,31435,52087,
17:22:09 50016,23316,23318,23303,1,1,1,0,2,1,-4,0,0,31818,31435,52136,
17:22:10 50016,23303,23320,23303,2,1,1,0,1,1,0,0,0,31914,31435,52225,
17:22:10 50010,23280,23298,23280,0,1,0,0,0,0,0,0,0,31914,31339,52050,-web 15ms 
17:22:11 50012,23300,23306,23282,1,2,0,2,1,0,-2,0,0,31818,31435,52085,
17:22:12 50014,23317,23318,23303,0,0,1,0,0,1,-4,0,0,31914,31435,52227,
17:22:13 50016,23307,23318,23284,0,0,0,0,0,1,-3,0,0,31914,31243,52008,
17:22:14 50026,23303,23310,23280,0,0,1,1,2,1,-4,0,0,31914,31435,52197,
17:22:15 50034,23288,23292,23270,1,0,0,0,1,1,-3,0,0,31914,31435,52161,-web 18ms 
17:22:17 50030,23275,23290,23275,1,1,1,0,1,0,-4,0,0,31818,31435,52051,
17:22:18 50034,23244,23250,23233,0,1,0,0,0,0,-2,0,0,31818,31435,51941,
17:22:19 50044,23277,23285,23252,1,1,1,1,0,2,-4,0,0,31818,31339,51945,
17:22:20 50048,23249,23273,23249,0,0,1,0,1,1,-3,0,0,31914,31435,52096,
17:22:21 50050,23254,23265,23243,3,2,0,1,1,0,-3,0,0,31818,31435,51997,-web 16ms 
17:22:21 50036,23235,23248,23228,1,0,0,0,0,0,-1,0,0,31818,31435,51928,
17:22:23 50046,23258,23266,23232,1,0,1,0,1,2,-3,0,0,31818,31435,51985,
17:22:24 50034,23227,23263,23227,1,1,0,1,2,1,-1,0,0,31818,31435,51937,
17:22:25 50024,23218,23222,23196,1,1,1,0,0,1,-2,0,0,31723,31339,51652,
17:22:26 50024,23253,23253,23222,0,2,1,0,1,1,-3,0,0,31818,31339,51839,-web 15ms 
17:22:27 50026,23099,23103,23095,1,2,1,0,1,1,-4,0,0,31627,31148,51028,
17:22:28 50024,23100,23102,23091,0,0,0,1,1,0,-2,0,0,31627,31148,51020,
17:22:29 50030,23096,23104,23096,1,3,0,0,0,1,-3,0,0,31531,31243,51030,
17:22:30 50024,23110,23121,23104,2,1,1,0,1,1,-4,0,0,31627,31243,51159,
17:22:31 50024,23092,23104,23086,1,1,1,1,1,1,-3,0,0,31627,31243,51107,-web 15ms 
17:22:32 50030,23093,23096,23066,0,2,1,1,0,0,-2,0,0,31531,31148,50894,
17:22:33 50028,23091,23100,23077,0,2,0,0,0,1,-2,0,0,31531,31148,50904,
17:22:34 50028,23081,23087,23072,0,1,0,0,0,0,-4,0,0,31627,31148,50968,
17:22:35 50032,23105,23105,23083,2,0,1,1,1,1,-3,0,0,31531,31243,51030,
17:22:36 50034,23082,23099,23076,0,1,0,0,0,1,-4,0,0,31531,31148,50896,-web 17ms 
17:22:37 50032,23089,23089,23076,0,1,0,0,0,1,-4,0,0,31531,31243,50986,
17:22:38 50038,23113,23121,23101,2,0,0,0,1,1,-4,0,0,31627,31243,51171,
17:22:39 50042,23095,23102,23074,1,0,1,0,1,0,-4,0,0,31627,31243,51110,
17:22:40 50048,23101,23101,23067,0,1,0,1,0,1,-3,0,0,31531,30764,50540,
17:22:41 50050,23094,23109,23086,1,1,0,1,2,0,-2,0,0,31627,31243,51140,-web 15ms 
17:22:42 50050,23078,23082,23070,3,0,0,1,0,0,-3,0,0,31531,31148,50888,-web 2ms 
17:22:43 50046,23085,23085,23073,1,0,1,0,0,1,-3,0,0,31627,31148,50992,
17:22:44 50038,23078,23093,23070,2,2,0,0,0,0,-2,0,0,31531,31243,50983,
17:22:45 50028,23074,23077,23067,0,0,1,1,0,0,-1,0,0,31531,31148,50854,
17:22:46 50024,23097,23097,23075,2,1,1,2,1,1,-2,0,0,31531,31243,51001,-web 16ms 
17:22:47 50024,23114,23114,23092,0,1,1,0,1,1,-1,0,0,31627,31243,51145,
17:22:48 50020,23109,23122,23098,0,3,0,0,0,0,-2,0,0,31627,31243,51148,
17:22:49 50026,23137,23137,23122,0,1,0,1,0,0,-2,0,0,31627,31243,51220,
17:22:50 50024,23123,23138,23113,2,1,0,0,0,1,-3,0,0,31627,31148,51102,
17:22:51 50018,23113,23122,23103,0,0,0,0,2,0,-3,0,0,31627,31243,51153,-web 16ms 
17:22:52 50026,22915,23110,22915,0,0,0,1,1,0,-3,0,0,31627,31052,50572,
17:22:53 50024,23098,23103,23064,1,3,2,1,0,0,-3,0,0,31627,31148,50996,
17:22:54 50026,23100,23100,23081,1,0,1,0,1,1,-3,0,0,31627,31148,51011,
17:22:55 50030,23121,23124,23116,0,0,1,0,0,1,-3,0,0,31627,31243,51188,
17:22:56 50034,23097,23126,23097,0,0,0,1,0,0,0,0,0,31627,31243,51153,-web 15ms 
17:22:57 50022,23096,23106,23094,2,0,1,0,0,0,-3,0,0,31627,31148,51021,
17:22:58 50024,23077,23096,23076,2,0,0,2,1,0,-1,0,0,31627,31148,50980,
17:22:59 50030,23110,23113,23096,0,0,1,1,0,1,-1,0,0,31627,31243,51149,
17:23:00 50026,23107,23124,23092,0,0,0,0,1,0,-2,0,0,31627,31243,51146,
17:23:01 50026,23102,23107,23094,0,1,0,1,1,0,-2,0,0,31627,31243,51128,-web 16ms 
17:23:02 50028,23285,23295,23278,1,1,0,0,0,0,-1,0,0,31914,31531,52260,
17:23:03 50026,23273,23275,23262,1,1,1,1,0,1,-3,0,0,31818,31435,52019,
17:23:04 50024,23269,23276,23269,1,0,0,2,0,0,-2,0,0,31914,31435,52116,
17:23:05 50018,23267,23279,23259,1,2,0,0,0,1,-2,0,0,31914,31435,52102,
17:23:06 50020,23231,23256,23231,0,2,0,1,2,0,-2,0,0,31818,31435,51922,-web 15ms 
17:23:07 50016,23267,23274,23256,0,0,0,1,1,0,-1,0,0,31914,31435,52091,
17:23:08 50016,23265,23281,23265,1,0,1,1,1,0,-2,0,0,31914,31435,52106,
17:23:09 50004,23246,23282,23246,0,0,1,0,1,1,-2,0,0,31818,31435,51960,
17:23:10 50012,23277,23280,23256,1,0,1,1,0,0,-2,0,0,31914,31243,51911,
17:23:11 50012,23285,23293,23278,2,1,1,0,1,0,-2,0,0,31818,31531,52148,-web 16ms 
17:23:12 50016,23290,23304,23278,0,0,0,1,1,1,-2,0,0,31914,31339,52070,
17:23:13 50018,23284,23284,23252,1,0,0,0,0,1,-3,0,0,31914,31435,52114,
17:23:14 50016,23267,23267,23255,1,0,1,2,0,1,-2,0,0,31818,31435,51989,
17:23:15 50024,23234,23247,23228,0,0,0,1,0,0,0,0,0,31818,31339,51819,
17:23:16 50030,23265,23282,23264,2,1,0,1,1,1,-1,0,0,31818,31435,52027,-web 15ms 
17:23:17 50030,23246,23260,23246,1,1,0,0,1,0,-3,0,0,31914,31435,52059,
17:23:18 50034,23240,23245,23221,2,1,0,1,1,0,-2,0,0,31818,31052,51541,
17:23:19 50036,23250,23253,23236,2,1,0,0,0,1,-1,0,0,31818,31435,51959,
17:23:20 50032,23227,23239,23221,1,1,0,0,2,1,-3,0,0,31914,31435,51998,
17:23:21 50036,23221,23230,23219,1,0,0,0,0,0,-1,0,0,31818,31435,51887,-web 16ms 
17:23:22 50032,23227,23238,23227,2,0,0,0,2,1,-1,0,0,31818,31435,51909,
17:23:23 50022,23217,23229,23216,1,0,1,0,1,1,-1,0,0,31723,31339,51677,
17:23:24 50026,23237,23237,23227,1,1,1,1,1,0,-1,0,0,31818,31435,51912,
17:23:25 50022,23216,23240,23216,1,0,0,1,0,1,-2,0,0,31818,31435,51876,
17:23:26 50016,23227,23229,23207,0,0,1,0,0,1,-3,0,0,31818,31339,51763,-web 15ms 
17:23:27 50016,23233,23233,23222,1,2,1,2,1,1,-3,0,0,31818,31339,51794,
17:23:28 50012,23236,23246,23223,1,0,0,1,2,1,-4,0,0,31818,31435,51899,
17:23:29 50018,23203,23243,23203,0,0,0,1,0,1,1,0,0,31818,31148,51564,
17:23:30 50016,23220,23237,23220,1,1,1,0,1,0,-3,0,0,31818,31435,51875,
17:23:31 50016,23221,23229,23215,0,1,0,1,1,1,-4,0,0,31818,31435,51862,-web 16ms 
17:23:32 50012,23209,23229,23209,3,0,0,1,0,0,0,0,0,31914,31339,51844,
17:23:33 50012,23228,23228,23217,0,0,1,2,2,1,0,0,0,31818,31435,51872,
17:23:34 50018,23239,23239,23222,0,1,1,0,0,0,-4,0,0,31818,31435,51897,
17:23:35 50020,23257,23257,23243,1,1,2,1,1,1,-3,0,0,31818,31339,51866,
17:23:36 50024,23062,23256,23062,0,3,0,1,2,0,-2,0,0,31818,31243,51397,-web 15ms 
17:23:37 50028,23063,23066,23044,1,1,0,0,1,0,-1,0,0,31627,30956,50714,
17:23:38 50032,23052,23070,23037,0,0,0,1,0,0,-1,0,0,31627,30956,50702,
17:23:39 50036,23060,23070,23059,1,0,1,0,0,0,-2,0,0,31531,31148,50832,
17:23:40 50036,23060,23074,23060,0,1,0,0,1,1,-3,0,0,31627,31243,51028,
17:23:41 50036,23048,23057,23043,1,0,0,1,1,1,-2,0,0,31531,31148,50793,-web 16ms 
17:23:42 50032,23047,23054,23042,1,1,2,0,2,1,-3,0,0,31531,31148,50786,
17:23:43 50028,23037,23048,23037,1,0,1,1,0,1,-1,0,0,31531,31148,50760,
17:23:44 50026,23072,23072,23052,1,0,0,1,2,0,-2,0,0,31627,31243,51022,
17:23:45 50026,23054,23073,23047,0,0,0,1,0,1,-3,0,0,31627,31148,50902,
17:23:46 50026,23047,23072,23047,1,0,1,0,1,0,-1,0,0,31531,31243,50896,-web 15ms 
17:23:47 50016,23084,23096,23063,1,1,1,0,0,1,-4,0,0,31627,31243,51057,
17:23:48 50014,23089,23110,23087,1,1,1,2,1,2,-3,0,0,31627,31148,51008,
17:23:49 50018,23090,23097,23082,3,0,0,0,0,2,-5,0,0,31627,31243,51085,
17:23:50 50016,23111,23111,23085,1,2,0,1,1,0,-2,0,0,31627,31148,51029,
17:23:51 50018,23085,23092,23076,0,0,0,1,1,1,-4,0,0,31627,31243,51068,-web 16ms 
17:23:52 50026,23099,23099,23070,1,0,0,0,0,2,-2,0,0,31627,31148,50998,
17:23:53 50022,23095,23111,23095,2,4,1,0,1,1,-3,0,0,31627,31243,51127,
17:23:54 50020,23079,23091,23077,1,0,0,1,0,2,-3,0,0,31627,31243,51066,
17:23:55 50026,23074,23090,23072,0,0,1,1,1,0,-2,0,0,31627,31243,51061,
17:23:56 50032,23095,23105,23088,0,0,1,0,1,0,-2,0,0,31627,31243,51118,-web 17ms 
17:23:57 50028,23076,23097,23076,0,1,0,1,1,0,-3,0,0,31627,31243,51075,
17:23:58 50028,23067,23078,23064,0,0,0,2,0,1,-3,0,0,31627,31148,50940,
17:23:59 50030,23075,23080,23047,0,2,0,1,2,1,-3,0,0,31627,30956,50746,
17:24:00 50024,23082,23083,23074,0,1,1,1,0,1,-4,0,0,31531,31243,50965,
17:24:01 50022,23058,23058,23048,1,0,0,1,1,1,-4,0,0,31627,31148,50889,-web 15ms 
17:24:02 50018,23084,23084,23076,1,2,1,2,1,1,-2,0,0,31627,31243,51066,
17:24:03 50014,23081,23088,23078,1,2,1,1,0,0,-5,0,0,31627,31243,51059,
17:24:04 50010,23066,23081,23058,0,1,0,1,0,1,-1,0,0,31531,31148,50824,
17:24:05 50016,23080,23086,23072,0,1,0,2,2,1,-3,0,0,31627,31243,51055,
17:24:06 50010,23252,23264,23251,1,1,0,1,0,1,-3,0,0,31818,31435,51959,-web 15ms 
17:24:07 50004,23236,23243,23234,0,1,0,0,0,1,-4,0,0,31818,31435,51896,
17:24:08 50006,23226,23238,23225,0,1,1,0,1,0,-1,0,0,31818,31435,51878,
17:24:09 50004,23265,23265,23248,3,1,0,1,0,1,-5,0,0,31914,31435,52060,
17:24:10 50012,23249,23258,23242,2,0,0,1,1,1,-5,0,0,31818,31435,51942,
17:24:11 50020,23260,23263,23250,1,1,2,0,1,1,-3,0,0,31818,31435,51977,-web 15ms 
17:24:12 50032,23267,23277,23266,3,0,1,2,1,0,-1,0,0,31818,31339,51933,
17:24:13 50032,23238,23275,23234,0,0,0,0,0,1,-4,0,0,31818,31435,51957,
17:24:14 50038,23228,23244,23228,2,0,1,1,0,0,-3,0,0,31818,31435,51920,
17:24:15 50040,23236,23237,23216,1,1,1,1,0,1,-3,0,0,31818,31435,51912,
17:24:16 50034,23219,23233,23219,1,1,0,1,1,1,-3,0,0,31818,31339,51792,-web 15ms 
17:24:17 50022,23173,23175,23159,1,2,1,0,0,0,-4,0,0,31723,31243,51423,
17:24:18 50028,23235,23241,23207,1,2,1,0,0,0,-3,0,0,31818,31339,51797,
17:24:19 50016,23238,23256,23238,0,1,0,0,2,0,-2,0,0,31914,31435,52026,
17:24:20 50008,23234,23255,23234,0,0,1,2,0,0,0,0,0,31818,31148,51628,
17:24:21 50018,23270,23272,23256,2,1,1,2,1,0,-3,0,0,31818,31435,52001,-web 16ms 
17:24:22 50016,23295,23297,23268,1,0,0,0,2,0,-3,0,0,32010,31531,52345,
17:24:23 50006,23243,23257,23243,0,0,1,0,0,1,-3,0,0,31818,31339,51833,
17:24:24 50020,23269,23269,23238,1,0,2,0,1,1,-5,0,0,31818,31435,51977,
17:24:25 50024,23258,23265,23252,1,0,0,0,1,0,-1,0,0,31818,31435,51981,
17:24:26 50026,23244,23256,23241,1,1,0,0,2,1,-3,0,0,31818,31435,51950,-web 15ms 
17:24:27 50026,23228,23245,23228,0,2,2,0,0,1,-2,0,0,31818,31435,51911,
17:24:28 50028,23237,23243,23235,0,1,0,1,0,0,-2,0,0,31818,31435,51924,
17:24:29 50020,23209,23225,23206,1,2,0,0,0,0,-3,0,0,31723,31435,51746,
17:24:30 50020,23210,23214,23194,0,1,1,0,1,0,-2,0,0,31723,31339,51629,
17:24:31 50016,23208,23220,23208,0,1,1,1,0,1,-2,0,0,31818,31339,51739,-web 16ms 
17:24:32 50016,23225,23226,23215,1,0,0,1,0,0,-3,0,0,31818,31339,51766,
17:24:33 50022,23242,23242,23230,0,2,1,0,0,0,-3,0,0,31818,31435,51917,
17:24:34 50020,23235,23237,23227,0,1,0,0,2,1,-4,0,0,31818,31435,51900,
17:24:35 50024,23235,23236,23217,2,0,0,1,1,1,-4,0,0,31818,31435,51894,
17:24:36 50028,23261,23261,23244,0,1,1,1,1,2,-2,0,0,31818,31339,51883,-web 16ms 
17:24:37 50024,23240,23254,23230,0,1,1,1,1,0,-2,0,0,31818,31339,51835,
17:24:38 50030,23242,23248,23227,2,0,1,0,1,0,-3,0,0,31818,31435,51929,
17:24:39 50032,23221,23237,23219,2,0,0,1,1,1,-2,0,0,31818,31435,51893,
17:24:40 50032,23232,23237,23226,1,0,1,0,0,0,-2,0,0,31914,31435,52004,
17:24:41 50028,23219,23231,23215,0,0,1,2,1,1,-4,0,0,31818,31435,51875,-web 16ms 
17:24:42 50030,23240,23240,23215,2,0,0,0,1,1,-4,0,0,31818,31435,51906,
17:24:43 50036,23068,23068,23045,1,1,0,1,1,1,-3,0,0,31531,30860,50538,
17:24:44 50038,23068,23068,23047,1,2,1,1,0,1,-4,0,0,31531,31243,50925,
17:24:45 50030,23064,23073,23060,1,0,1,1,0,1,-4,0,0,31531,31148,50834,
17:24:46 50022,23062,23071,23052,1,2,0,2,1,1,-3,0,0,31531,31148,50818,-web 16ms 
17:24:47 50026,23064,23064,23029,0,0,0,1,0,1,-2,0,0,31627,30860,50598,
17:24:48 50026,23089,23096,23073,1,1,2,1,1,0,-2,0,0,31627,31148,50991,
17:24:49 50020,23074,23090,23074,0,0,0,0,0,1,-2,0,0,31627,31148,50960,
17:24:50 50026,23090,23095,23077,0,0,1,1,1,1,-2,0,0,31627,31243,51088,
17:24:51 50028,23095,23099,23083,2,0,1,2,0,0,-3,0,0,31627,31243,51105,-web 16ms 
17:24:52 50026,23074,23085,23071,0,0,2,0,1,0,-3,0,0,31627,31243,51054,
17:24:53 50028,23071,23088,23071,3,1,1,1,2,0,-3,0,0,31627,31148,50966,
17:24:54 50022,23072,23072,23062,0,0,0,0,1,1,-4,0,0,31627,31148,50929,
17:24:55 50022,23068,23079,23066,0,1,0,0,1,1,-2,0,0,31627,31148,50939,
17:24:56 50010,23035,23063,23035,0,1,1,1,0,1,-2,0,0,31627,31148,50848,-web 16ms 
17:24:57 50000,23042,23042,23024,2,1,1,0,0,1,-2,0,0,31531,31148,50718,
17:24:58 49992,23067,23067,23039,0,1,0,1,1,0,-2,0,0,31531,31148,50773,
17:24:59 49986,23060,23086,23048,1,2,0,0,0,0,-1,0,0,31627,31148,50885,
17:25:00 49978,23062,23083,23060,1,0,1,1,0,0,-3,0,0,31531,31148,50790,
17:25:01 49974,23101,23101,23070,0,0,0,0,0,0,-3,0,0,31531,31148,50850,-web 15ms 
17:25:02 49978,23128,23129,23105,2,2,0,0,1,0,-4,0,0,31723,31148,51140,
17:25:03 49976,23112,23134,23112,0,0,0,0,1,1,-4,0,0,31627,31243,51130,
17:25:04 49980,23118,23131,23117,0,1,1,1,1,1,-4,0,0,31627,31243,51145,
17:25:05 49980,23105,23116,23101,1,1,0,0,0,1,-4,0,0,31627,31243,51099,
17:25:06 49986,23098,23114,23096,1,2,0,1,1,0,-2,0,0,31531,31243,50999,-web 16ms 
17:25:07 49988,23093,23111,23093,2,1,1,0,1,1,-2,0,0,31627,31243,51087,
17:25:08 49988,23096,23097,23093,2,0,1,1,1,1,-4,0,0,31627,31148,50979,
17:25:09 49992,23083,23083,23074,0,0,2,1,1,1,-3,0,0,31627,31243,51032,
